"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-RNO-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",42,0.747007974954491,2.59512959367613,1.90223190181357e-10,3.14481886993373e-09,1.41244484869134e-09,3677,"tags=86%, list=20%, signal=69%","29670/296651/29673/289990/292766/94198/29675/83806/287670/171350/117262/289924/100912032/311078/24468/29614/29668/117263/81827/24968/287984/24967/29677/25581/365388/24472/291983/287772/83499/192255/29666/161475/79256/29671/29676/29669",0.826657301178302
"R-RNO-72766","Translation",152,0.597344081201105,2.5903756760202,1e-10,1.79824561403509e-09,8.07653114304537e-10,2736,"tags=59%, list=15%, signal=50%","317163/122772/64307/287436/108348073/64640/81766/292148/171361/299899/54318/296596/691947/161477/171145/29257/81764/294282/81774/81776/116636/103689992/499782/81763/29282/29286/117045/64298/117053/288516/29236/171350/29258/288599/140661/100912032/295224/293484/83789/124323/362952/81775/64514/291434/682390/683519/64302/94266/81768/117042/140655/300033/26962/81765/293418/29287/29304/362631/81769/29283/65136/100910714/290641/27139/64306/140654/64205/122799/293725/361923/81729/309140/81767/100362640/28298/81770/294230/245981/29565/300079/25348/363707/299872/298700/691531/296709/29284/25347/140662",NA
"R-RNO-69242","S Phase",108,0.630767834386561,2.58975174490689,1e-10,1.79824561403509e-09,8.07653114304537e-10,3708,"tags=71%, list=20%, signal=57%","308937/29670/296651/29673/366275/296883/289990/292766/94198/29675/83806/287670/25737/117262/289924/100912032/305343/311078/499914/291137/499655/29614/29668/292588/117263/313479/171103/290842/29728/289758/360621/312538/288532/81827/299112/24968/292071/287984/316273/362485/292058/24185/24967/29677/301430/114494/25581/304573/59294/365388/85241/291983/288414/691979/684771/287772/83499/171102/29414/59102/192255/304528/94201/361389/116468/29666/161475/84490/296368/29671/307639/84389/288003/360643/29676/29669/63996",NA
"R-RNO-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",57,0.704115749908078,2.58755834871312,1e-10,1.79824561403509e-09,8.07653114304537e-10,4711,"tags=86%, list=25%, signal=64%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/81827/24968/287984/24967/29677/114494/297176/25581/365388/291983/287772/83499/192255/361389/25515/54237/29666/161475/171576/296368/29671/360643/29676/25203/29669/50522/64515/293155/361831/304490/689852/85492",NA
"R-RNO-69017","CDK-mediated phosphorylation and removal of Cdc6",53,0.704987136966004,2.57576169516503,1e-10,1.79824561403509e-09,8.07653114304537e-10,4711,"tags=85%, list=25%, signal=63%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/360621/81827/24968/287984/362485/24967/29677/114494/25581/365388/291983/287772/83499/192255/361389/29666/161475/296368/29671/360643/29676/29669/50522/293155/361831/304490/689852/85492",NA
"R-RNO-69275","G2/M Transition",122,0.619258933537031,2.57523679435338,1e-10,1.79824561403509e-09,8.07653114304537e-10,3957,"tags=62%, list=21%, signal=49%","498736/308937/301252/56010/116670/117104/29670/291081/296651/29673/64462/307351/289990/246118/292766/94198/85252/29675/300218/83806/287670/296554/299331/117262/289924/100912032/114764/311078/24842/29614/29668/117263/171103/81827/29214/500929/24968/291540/83572/287984/290626/64158/287101/24967/29677/114494/316531/25581/365388/291983/309098/287772/299730/83499/171102/85265/192255/294010/311546/25515/54237/29666/161475/58945/683722/29671/84389/192228/29676/25203/29669/252921/100362495/306102/300126/50522",NA
"R-RNO-8878171","Transcriptional regulation by RUNX1",92,0.636593374130795,2.57052637220955,1e-10,1.79824561403509e-09,8.07653114304537e-10,3677,"tags=62%, list=20%, signal=50%","29670/50662/304794/296651/29673/117056/289990/292766/94198/29675/681178/83806/287670/25697/500987/362093/117262/289924/100912032/114483/311078/60421/29614/29668/313038/117263/81827/24968/24829/287984/691488/24967/680615/29677/25581/311860/291159/365388/291983/64033/287772/83499/303518/192255/310678/361925/29666/161475/25720/29671/361391/25622/84389/297893/64627/29676/29669",NA
"R-RNO-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",56,0.703409350940452,2.56758893466417,1e-10,1.79824561403509e-09,8.07653114304537e-10,4711,"tags=86%, list=25%, signal=64%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/81827/24968/287984/24967/29677/114494/297176/25581/365388/291983/287772/83499/192255/361389/54237/29666/161475/171576/296368/29671/360643/29676/25203/29669/50522/64515/293155/361831/304490/689852/85492",NA
"R-RNO-174084","Autodegradation of Cdh1 by Cdh1:APC/C",48,0.709952434016354,2.56342236726517,1.64340470115866e-10,2.76145871916004e-09,1.24026479872705e-09,4711,"tags=88%, list=25%, signal=65%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/361389/29666/161475/296368/29671/360643/29676/29669/50522/293155/361831/304490/689852/85492",0.826657301178302
"R-RNO-5658442","Regulation of RAS by GAPs",49,0.720943623891563,2.55304855856644,1e-10,1.79824561403509e-09,8.07653114304537e-10,3677,"tags=76%, list=20%, signal=61%","29670/296651/29673/289990/292766/94198/24525/29675/24605/83806/287670/25597/117262/289924/100912032/311078/293621/29614/29668/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/29666/161475/192126/29671/29676/29669",NA
"R-RNO-174154","APC/C:Cdc20 mediated degradation of Securin",50,0.699396361350931,2.54479338787496,1.96880224256059e-10,3.20320999781683e-09,1.43867028525822e-09,4711,"tags=86%, list=25%, signal=64%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/361389/29666/161475/296368/29671/360643/29676/29669/50522/64515/293155/361831/304490/689852/85492",0.826657301178302
"R-RNO-68949","Orc1 removal from chromatin",54,0.684085000096833,2.54157563486299,6.51358248107135e-10,8.5595154398694e-09,3.84436878254685e-09,2955,"tags=70%, list=16%, signal=59%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/117263/313479/29728/360621/312538/288532/81827/24968/292071/287984/316273/24967/29677/301430/114494/25581/365388/291983/287772/83499/192255/29666/161475",0.801215574617779
"R-RNO-8941858","Regulation of RUNX3 expression and activity",41,0.741353944322324,2.54144203614217,3.43227155317e-10,5.25086319701381e-09,2.35834080770489e-09,3677,"tags=85%, list=20%, signal=69%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/117263/83805/81827/24968/287984/59086/24967/29677/25581/365388/291983/287772/83499/192255/29666/161475/29671/361391/29676/29669",0.814035837847908
"R-RNO-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",41,0.740440504614573,2.53831066537314,3.62401662535841e-10,5.26435098102322e-09,2.36439862910328e-09,3677,"tags=83%, list=20%, signal=67%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/140583/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/171102/192255/29666/161475/29671/29676/29669",0.814035837847908
"R-RNO-69610","p53-Independent DNA Damage Response",41,0.740440504614573,2.53831066537314,3.62401662535841e-10,5.26435098102322e-09,2.36439862910328e-09,3677,"tags=83%, list=20%, signal=67%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/140583/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/171102/192255/29666/161475/29671/29676/29669",0.814035837847908
"R-RNO-69613","p53-Independent G1/S DNA damage checkpoint",41,0.740440504614573,2.53831066537314,3.62401662535841e-10,5.26435098102322e-09,2.36439862910328e-09,3677,"tags=83%, list=20%, signal=67%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/140583/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/171102/192255/29666/161475/29671/29676/29669",0.814035837847908
"R-RNO-1168372","Downstream signaling events of B Cell Receptor (BCR)",61,0.672453461765893,2.53598770736417,1e-10,1.79824561403509e-09,8.07653114304537e-10,3677,"tags=70%, list=20%, signal=57%","29670/296651/29748/29673/316241/289990/292766/94198/24525/29675/24605/83806/287670/117262/289924/100912032/84351/25639/311078/293621/29614/29668/117263/83477/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/24674/29666/161475/29671/50663/24242/29676/29669",NA
"R-RNO-176408","Regulation of APC/C activators between G1/S and early anaphase",61,0.671247566276206,2.53143997832106,1e-10,1.79824561403509e-09,8.07653114304537e-10,4711,"tags=82%, list=25%, signal=61%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/81827/24968/287984/24967/29677/114494/297176/25581/365388/291983/287772/83499/192255/361389/25515/54237/29666/161475/171576/296368/29671/360643/29676/25203/29669/50522/292263/64515/293155/361831/304490/689852/85492",NA
"R-RNO-69052","Switching of origins to a post-replicative state",67,0.659966253868803,2.52884958523385,1e-10,1.79824561403509e-09,8.07653114304537e-10,4711,"tags=81%, list=25%, signal=60%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/291137/29614/29668/292588/117263/313479/29728/360621/312538/288532/81827/24968/292071/287984/316273/362485/24967/29677/301430/114494/25581/365388/291983/287772/83499/192255/361389/29666/161475/296368/29671/360643/29676/29669/50522/296178/293155/361831/304490/689852/85492",NA
"R-RNO-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",51,0.698681739617609,2.52374221608464,1e-10,1.79824561403509e-09,8.07653114304537e-10,3677,"tags=75%, list=20%, signal=60%","29670/64525/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/117263/81827/24968/287984/361258/24967/29677/25581/365388/291983/29560/287772/83499/85265/192255/316101/29666/161475/81807/29671/29676/29669",NA
"R-RNO-69206","G1/S Transition",82,0.639329063248762,2.51973944185095,1e-10,1.79824561403509e-09,8.07653114304537e-10,2955,"tags=67%, list=16%, signal=57%","308937/29670/296651/29673/366275/296883/289990/292766/94198/29675/83806/287670/117262/289924/100912032/312046/311078/291137/499655/29614/29668/117263/313479/29728/360621/312538/288532/81827/299112/24968/292071/287984/316273/362485/24185/24967/29677/301430/307126/114494/25581/304573/365388/85241/291983/287772/83499/171102/29414/59102/192255/360908/94201/29666/161475",NA
"R-RNO-349425","Autodegradation of the E3 ubiquitin ligase COP1",40,0.73632744176824,2.51552363214287,1.25935459038221e-10,2.18786178837587e-09,9.82642956700789e-10,3677,"tags=82%, list=20%, signal=66%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/24842/29614/29668/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/29666/161475/29671/29676/29669",0.826657301178302
"R-RNO-9837999","Mitochondrial protein degradation",55,-0.685153883152458,-2.50929787676432,5.2227828356826e-10,7.13780320876622e-09,3.20582958515725e-09,3638,"tags=73%, list=20%, signal=59%","497902/303746/298079/50559/54226/300677/24368/293448/289934/94271/65262/353231/64539/295923/314304/24399/360975/171374/81829/300786/293655/690163/25014/114096/365699/117099/94194/298942/192241/79250/25176/29215/63864/301458/113965/64526/289950/361596/25618/29611",0.801215574617779
"R-RNO-5607764","CLEC7A (Dectin-1) signaling",63,0.665600536044006,2.49914749260575,1.47611410936879e-10,2.52169493683835e-09,1.13257874962554e-09,3677,"tags=68%, list=20%, signal=55%","100360982/29670/296651/29748/29673/64044/289990/292766/94198/29675/83806/287670/117262/289924/100912032/84351/311078/29614/29668/117263/83805/83477/81827/24968/287984/24967/29677/313121/25581/360640/365388/291983/287772/83499/192255/24674/29666/161475/29671/50663/24242/29676/29669",0.826657301178302
"R-RNO-1234174","Cellular response to hypoxia",53,0.683741524858276,2.49813810320429,5.91842300421298e-10,7.98208365699777e-09,3.58502457834317e-09,3677,"tags=72%, list=20%, signal=58%","29670/64525/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/117263/81827/24968/287984/361258/24967/29677/25581/365388/291983/29560/287772/83499/85265/192255/316101/29666/161475/81807/29671/29676/29669",0.801215574617779
"R-RNO-75815","Ubiquitin-dependent degradation of Cyclin D",40,0.730108249815727,2.49427693747696,2.42176606338865e-10,3.87860971089589e-09,1.74201521067398e-09,3677,"tags=82%, list=20%, signal=66%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/94201/29666/161475/29671/29676/29669",0.814035837847908
"R-RNO-4641257","Degradation of AXIN",43,0.709350663217591,2.47855078520353,2.91182663460579e-09,3.39161625053515e-08,1.52328992540901e-08,3677,"tags=74%, list=20%, signal=60%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/192255/29666/161475/29671/29676/29669",0.774939030136436
"R-RNO-8948751","Regulation of PTEN stability and activity",54,0.667036760200699,2.47823644290413,4.11441438491131e-09,4.58399428753706e-08,2.05882735561132e-08,5061,"tags=81%, list=27%, signal=59%","29670/296651/29673/289990/292766/94198/29675/83806/287670/79209/117262/289924/100912032/291171/311078/29614/29668/117263/81827/24968/287984/24185/24967/29677/25581/365388/291983/287772/83499/29414/192255/29666/161475/29671/29676/29669/50522/310306/81650/689852/85492/287155/25489/25233",0.761460801445585
"R-RNO-5689603","UCH proteinases",61,0.65534648017281,2.47147306434897,4.97103154644327e-10,6.97987306178678e-09,3.13489779805599e-09,3957,"tags=74%, list=21%, signal=58%","29670/296084/296651/29673/289990/292766/94198/29675/65137/83806/287670/117262/289924/100912032/311078/498560/29614/29668/117263/81827/65138/24968/287984/24967/680615/29677/25581/365388/291983/287772/83499/64557/192255/363519/361925/29666/161475/81822/64646/29671/29676/29669/24919/85423/50522",0.801215574617779
"R-RNO-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",38,0.721842168621309,2.46745287362142,4.48946910459286e-09,4.94807078732008e-08,2.22234646367968e-08,3677,"tags=79%, list=20%, signal=63%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/311078/29614/29668/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/29666/161475/29671/29676/29669",0.761460801445585
"R-RNO-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",54,0.663445415643956,2.46489354864315,5.74608114613375e-09,5.94922542907787e-08,2.67199897944572e-08,4711,"tags=83%, list=25%, signal=62%","29670/296651/29673/289990/292766/94198/29675/83806/287670/117262/289924/100912032/311078/29614/29668/292588/117263/81827/24968/287984/24967/29677/25581/365388/291983/287772/83499/114592/192255/361389/25515/29666/161475/296368/29671/360643/29676/29669/50522/64515/293155/361831/304490/689852/85492",0.761460801445585
