fromId,toId,combined_score,fromSymbol,toSymbol
10116.ENSRNOP00000000478,10116.ENSRNOP00000026313,901,Nelfe,Polr2g
10116.ENSRNOP00000000478,10116.ENSRNOP00000066627,776,Nelfe,Polr2h
10116.ENSRNOP00000000478,10116.ENSRNOP00000015297,432,Nelfe,Mak16
10116.ENSRNOP00000000478,10116.ENSRNOP00000072621,733,Nelfe,Elob
10116.ENSRNOP00000000478,10116.ENSRNOP00000008963,836,Nelfe,Brd4
10116.ENSRNOP00000000478,10116.ENSRNOP00000026778,731,Nelfe,Paf1
10116.ENSRNOP00000000478,10116.ENSRNOP00000069965,504,Nelfe,Gtf2h1
10116.ENSRNOP00000000478,10116.ENSRNOP00000012978,999,Nelfe,Nelfb
10116.ENSRNOP00000000492,10116.ENSRNOP00000025282,654,Atf6b,Ppp1ca
10116.ENSRNOP00000000492,10116.ENSRNOP00000060302,949,Atf6b,Atf4
10116.ENSRNOP00000000492,10116.ENSRNOP00000073249,805,Atf6b,Atf1
10116.ENSRNOP00000000492,10116.ENSRNOP00000072244,580,Atf6b,Ern1
10116.ENSRNOP00000000492,10116.ENSRNOP00000071203,900,Atf6b,Prkcg
10116.ENSRNOP00000000492,10116.ENSRNOP00000021145,564,Atf6b,E2f4
10116.ENSRNOP00000000492,10116.ENSRNOP00000064025,477,Atf6b,Cebpd
10116.ENSRNOP00000000492,10116.ENSRNOP00000036595,907,Atf6b,Creb5
10116.ENSRNOP00000000492,10116.ENSRNOP00000064012,415,Atf6b,Heatr1
10116.ENSRNOP00000000492,10116.ENSRNOP00000070231,660,Atf6b,Akt3
10116.ENSRNOP00000000492,10116.ENSRNOP00000007771,937,Atf6b,Creb3l1
10116.ENSRNOP00000000492,10116.ENSRNOP00000041940,673,Atf6b,Camk2a
10116.ENSRNOP00000000492,10116.ENSRNOP00000013375,411,Atf6b,Eif2s1
10116.ENSRNOP00000000492,10116.ENSRNOP00000034846,449,Atf6b,Hsp90b1
10116.ENSRNOP00000000492,10116.ENSRNOP00000016026,673,Atf6b,Camk2d
10116.ENSRNOP00000000492,10116.ENSRNOP00000071840,944,Atf6b,Ddit3
10116.ENSRNOP00000000492,10116.ENSRNOP00000027260,668,Atf6b,Atf5
10116.ENSRNOP00000000492,10116.ENSRNOP00000038369,698,Atf6b,Akt1
10116.ENSRNOP00000000513,10116.ENSRNOP00000038369,850,Notch4,Akt1
10116.ENSRNOP00000000513,10116.ENSRNOP00000006188,423,Notch4,Myc
10116.ENSRNOP00000000513,10116.ENSRNOP00000074031,403,Notch4,Tp53
10116.ENSRNOP00000000513,10116.ENSRNOP00000075341,467,Notch4,Smad2
10116.ENSRNOP00000000513,10116.ENSRNOP00000012463,450,Notch4,Map3k6
10116.ENSRNOP00000000513,10116.ENSRNOP00000019246,461,Notch4,Gja4
10116.ENSRNOP00000000513,10116.ENSRNOP00000037050,950,Notch4,Maml2
10116.ENSRNOP00000000513,10116.ENSRNOP00000034974,691,Notch4,Dtx3l
10116.ENSRNOP00000000513,10116.ENSRNOP00000001248,497,Notch4,Flt1
10116.ENSRNOP00000000513,10116.ENSRNOP00000058835,489,Notch4,Nrarp
10116.ENSRNOP00000000513,10116.ENSRNOP00000026212,557,Notch4,Notch1
10116.ENSRNOP00000000513,10116.ENSRNOP00000020014,494,Notch4,Ccne1
10116.ENSRNOP00000000513,10116.ENSRNOP00000026318,564,Notch4,Egfl7
10116.ENSRNOP00000000513,10116.ENSRNOP00000071301,729,Notch4,Dtx4
10116.ENSRNOP00000000513,10116.ENSRNOP00000069366,735,Notch4,Ywhaz
10116.ENSRNOP00000000513,10116.ENSRNOP00000074945,946,Notch4,Numbl
10116.ENSRNOP00000000513,10116.ENSRNOP00000073159,994,Notch4,Dll1
10116.ENSRNOP00000000513,10116.ENSRNOP00000073012,933,Notch4,Adam17
10116.ENSRNOP00000000513,10116.ENSRNOP00000003519,425,Notch4,Flt4
10116.ENSRNOP00000000513,10116.ENSRNOP00000017983,495,Notch4,Cdh5
10116.ENSRNOP00000000527,10116.ENSRNOP00000048119,572,Tap2,RT1-M6-2
10116.ENSRNOP00000000527,10116.ENSRNOP00000023017,845,Tap2,B2m
10116.ENSRNOP00000000527,10116.ENSRNOP00000045630,989,Tap2,Tapbp
10116.ENSRNOP00000000527,10116.ENSRNOP00000043659,584,Tap2,RT1-M2
10116.ENSRNOP00000000527,10116.ENSRNOP00000004091,962,Tap2,Calr
10116.ENSRNOP00000000527,10116.ENSRNOP00000000532,648,Tap2,Psmb9
10116.ENSRNOP00000000527,10116.ENSRNOP00000020478,956,Tap2,Pdia3
10116.ENSRNOP00000000527,10116.ENSRNOP00000057830,600,Tap2,RT1-CE7
10116.ENSRNOP00000000527,10116.ENSRNOP00000025327,564,Tap2,Sec22b
10116.ENSRNOP00000000527,10116.ENSRNOP00000045665,572,Tap2,RT1-M5
10116.ENSRNOP00000000527,10116.ENSRNOP00000000528,698,Tap2,Psmb8
10116.ENSRNOP00000000527,10116.ENSRNOP00000000529,999,Tap2,Tap1
10116.ENSRNOP00000000527,10116.ENSRNOP00000026462,477,Tap2,Psmb10
10116.ENSRNOP00000000527,10116.ENSRNOP00000059471,590,Tap2,RT1-CE4
10116.ENSRNOP00000000527,10116.ENSRNOP00000024753,617,Tap2,Abce1
10116.ENSRNOP00000000527,10116.ENSRNOP00000049460,597,Tap2,RT1-CE3
10116.ENSRNOP00000000528,10116.ENSRNOP00000002358,878,Psmb8,Psmd2
10116.ENSRNOP00000000528,10116.ENSRNOP00000024689,424,Psmb8,Anapc10
10116.ENSRNOP00000000528,10116.ENSRNOP00000028143,411,Psmb8,Pten
10116.ENSRNOP00000000528,10116.ENSRNOP00000026988,482,Psmb8,Nfkbie
10116.ENSRNOP00000000528,10116.ENSRNOP00000013053,411,Psmb8,Mapk6
10116.ENSRNOP00000000528,10116.ENSRNOP00000020478,439,Psmb8,Pdia3
10116.ENSRNOP00000000528,10116.ENSRNOP00000009649,893,Psmb8,Psmc6
10116.ENSRNOP00000000528,10116.ENSRNOP00000074216,890,Psmb8,Adrm1
10116.ENSRNOP00000000528,10116.ENSRNOP00000021156,415,Psmb8,Ccna2
10116.ENSRNOP00000000528,10116.ENSRNOP00000026279,967,Psmb8,Psme2
10116.ENSRNOP00000000528,10116.ENSRNOP00000026341,507,Psmb8,Oaz1
10116.ENSRNOP00000000528,10116.ENSRNOP00000003649,451,Psmb8,Cxcl10
10116.ENSRNOP00000000528,10116.ENSRNOP00000007424,703,Psmb8,Desi1
10116.ENSRNOP00000000528,10116.ENSRNOP00000012492,405,Psmb8,Orc1
10116.ENSRNOP00000000528,10116.ENSRNOP00000028484,998,Psmb8,Psmb4
10116.ENSRNOP00000000528,10116.ENSRNOP00000002114,574,Psmb8,Nfe2l2
10116.ENSRNOP00000000528,10116.ENSRNOP00000032191,430,Psmb8,Cdk2
10116.ENSRNOP00000000528,10116.ENSRNOP00000024306,859,Psmb8,Psmd1
10116.ENSRNOP00000000528,10116.ENSRNOP00000027957,638,Psmb8,Psme3
10116.ENSRNOP00000000528,10116.ENSRNOP00000022977,487,Psmb8,Ube2s
10116.ENSRNOP00000000528,10116.ENSRNOP00000042230,485,Psmb8,Hif1a
10116.ENSRNOP00000000528,10116.ENSRNOP00000020014,406,Psmb8,Ccne1
10116.ENSRNOP00000000528,10116.ENSRNOP00000016450,887,Psmb8,Psmc2
10116.ENSRNOP00000000528,10116.ENSRNOP00000012842,539,Psmb8,Uchl3
10116.ENSRNOP00000000528,10116.ENSRNOP00000054614,568,Psmb8,Relb
10116.ENSRNOP00000000528,10116.ENSRNOP00000019104,831,Psmb8,Psmd7
10116.ENSRNOP00000000528,10116.ENSRNOP00000051516,409,Psmb8,Csnk1a1
10116.ENSRNOP00000000528,10116.ENSRNOP00000000529,881,Psmb8,Tap1
10116.ENSRNOP00000000528,10116.ENSRNOP00000009666,973,Psmb8,Psma6
10116.ENSRNOP00000000528,10116.ENSRNOP00000025389,407,Psmb8,Gmnn
10116.ENSRNOP00000000528,10116.ENSRNOP00000007702,456,Psmb8,Birc3
10116.ENSRNOP00000000528,10116.ENSRNOP00000052395,417,Psmb8,Cks1b
10116.ENSRNOP00000000528,10116.ENSRNOP00000043387,406,Psmb8,RT1-T24-4
10116.ENSRNOP00000000528,10116.ENSRNOP00000026184,478,Psmb8,Ltbr
10116.ENSRNOP00000000528,10116.ENSRNOP00000044552,539,Psmb8,Rela
10116.ENSRNOP00000000528,10116.ENSRNOP00000024126,807,Psmb8,Psmg2
10116.ENSRNOP00000000528,10116.ENSRNOP00000061437,715,Psmb8,Gbp2
10116.ENSRNOP00000000528,10116.ENSRNOP00000020537,917,Psmb8,Usp14
10116.ENSRNOP00000000528,10116.ENSRNOP00000010968,720,Psmb8,Irf1
10116.ENSRNOP00000000528,10116.ENSRNOP00000028141,400,Psmb8,Cdc25a
10116.ENSRNOP00000000528,10116.ENSRNOP00000071068,899,Psmb8,Psmd14
10116.ENSRNOP00000000528,10116.ENSRNOP00000039001,724,Psmb8,Ube2l6
10116.ENSRNOP00000000528,10116.ENSRNOP00000066877,861,Psmb8,Pomp
10116.ENSRNOP00000000528,10116.ENSRNOP00000015757,908,Psmb8,Psmc3
10116.ENSRNOP00000000528,10116.ENSRNOP00000025433,518,Psmb8,Psmd5
10116.ENSRNOP00000000528,10116.ENSRNOP00000068951,455,Psmb8,Bst2
10116.ENSRNOP00000000528,10116.ENSRNOP00000026462,999,Psmb8,Psmb10
10116.ENSRNOP00000000528,10116.ENSRNOP00000074075,400,Psmb8,Cul2
10116.ENSRNOP00000000528,10116.ENSRNOP00000026364,479,Psmb8,Irf9
10116.ENSRNOP00000000528,10116.ENSRNOP00000000628,639,Psmb8,Cdkn1a
10116.ENSRNOP00000000528,10116.ENSRNOP00000015946,999,Psmb8,Psma1
10116.ENSRNOP00000000528,10116.ENSRNOP00000006554,417,Psmb8,Limd1
10116.ENSRNOP00000000528,10116.ENSRNOP00000004843,438,Psmb8,Tnfrsf12a
10116.ENSRNOP00000000528,10116.ENSRNOP00000052889,400,Psmb8,Tnfrsf13c
10116.ENSRNOP00000000528,10116.ENSRNOP00000010753,998,Psmb8,Psma3
10116.ENSRNOP00000000528,10116.ENSRNOP00000025819,926,Psmb8,Psmc4
10116.ENSRNOP00000000528,10116.ENSRNOP00000022478,514,Psmb8,Tnfrsf1b
10116.ENSRNOP00000000528,10116.ENSRNOP00000004283,889,Psmb8,Psmd12
10116.ENSRNOP00000000528,10116.ENSRNOP00000033812,450,Psmb8,Parp9
10116.ENSRNOP00000000528,10116.ENSRNOP00000017753,415,Psmb8,Ajuba
10116.ENSRNOP00000000528,10116.ENSRNOP00000015618,998,Psmb8,Psmb2
10116.ENSRNOP00000000528,10116.ENSRNOP00000033267,460,Psmb8,Ifit3
10116.ENSRNOP00000000528,10116.ENSRNOP00000040121,646,Psmb8,Vcp
10116.ENSRNOP00000000528,10116.ENSRNOP00000072621,465,Psmb8,Elob
10116.ENSRNOP00000000528,10116.ENSRNOP00000004532,414,Psmb8,Map3k14
10116.ENSRNOP00000000528,10116.ENSRNOP00000037928,850,Psmb8,Psmd3
10116.ENSRNOP00000000528,10116.ENSRNOP00000026507,977,Psmb8,Psmb6
10116.ENSRNOP00000000528,10116.ENSRNOP00000010962,420,Psmb8,Akirin2
10116.ENSRNOP00000000528,10116.ENSRNOP00000046491,433,Psmb8,Hnrnpd
10116.ENSRNOP00000000528,10116.ENSRNOP00000005872,768,Psmb8,Rps27a
10116.ENSRNOP00000000528,10116.ENSRNOP00000027937,876,Psmb8,Psmd8
10116.ENSRNOP00000000528,10116.ENSRNOP00000013997,910,Psmb8,Psmc5
10116.ENSRNOP00000000528,10116.ENSRNOP00000009249,906,Psmb8,Psmd6
10116.ENSRNOP00000000528,10116.ENSRNOP00000013625,549,Psmb8,Erap1
10116.ENSRNOP00000000528,10116.ENSRNOP00000031476,411,Psmb8,Prickle1
10116.ENSRNOP00000000528,10116.ENSRNOP00000008253,428,Psmb8,Traf2
10116.ENSRNOP00000000528,10116.ENSRNOP00000072614,426,Psmb8,Spred3
10116.ENSRNOP00000000528,10116.ENSRNOP00000005329,937,Psmb8,Psmc1
10116.ENSRNOP00000000528,10116.ENSRNOP00000028589,918,Psmb8,Psmd4
10116.ENSRNOP00000000528,10116.ENSRNOP00000000535,571,Psmb8,Brd2
10116.ENSRNOP00000000528,10116.ENSRNOP00000057944,417,Psmb8,Ubqln1
10116.ENSRNOP00000000528,10116.ENSRNOP00000003343,572,Psmb8,Ifi47
10116.ENSRNOP00000000528,10116.ENSRNOP00000071363,431,Psmb8,Cdc6
10116.ENSRNOP00000000528,10116.ENSRNOP00000002037,998,Psmb8,Psmb1
10116.ENSRNOP00000000528,10116.ENSRNOP00000026928,998,Psmb8,Psma5
10116.ENSRNOP00000000528,10116.ENSRNOP00000045630,901,Psmb8,Tapbp
10116.ENSRNOP00000000528,10116.ENSRNOP00000023017,815,Psmb8,B2m
10116.ENSRNOP00000000528,10116.ENSRNOP00000074788,407,Psmb8,Skp2
10116.ENSRNOP00000000528,10116.ENSRNOP00000000532,999,Psmb8,Psmb9
10116.ENSRNOP00000000528,10116.ENSRNOP00000047579,426,Psmb8,Irgm
10116.ENSRNOP00000000528,10116.ENSRNOP00000074031,507,Psmb8,Tp53
10116.ENSRNOP00000000528,10116.ENSRNOP00000035405,633,Psmb8,Isg15
10116.ENSRNOP00000000528,10116.ENSRNOP00000019642,857,Psmb8,Psmd13
10116.ENSRNOP00000000528,10116.ENSRNOP00000010696,406,Psmb8,Ccne2
10116.ENSRNOP00000000528,10116.ENSRNOP00000001570,480,Psmb8,Oasl
10116.ENSRNOP00000000528,10116.ENSRNOP00000070048,866,Psmb8,Psmd11
10116.ENSRNOP00000000528,10116.ENSRNOP00000004091,415,Psmb8,Calr
10116.ENSRNOP00000000528,10116.ENSRNOP00000071456,413,Psmb8,Eloc
10116.ENSRNOP00000000528,10116.ENSRNOP00000051856,530,Psmb8,Nploc4
10116.ENSRNOP00000000528,10116.ENSRNOP00000026235,566,Psmb8,Nfkb2
10116.ENSRNOP00000000528,10116.ENSRNOP00000056879,410,Psmb8,Psmg4
10116.ENSRNOP00000000529,10116.ENSRNOP00000048119,609,Tap1,RT1-M6-2
10116.ENSRNOP00000000529,10116.ENSRNOP00000033812,410,Tap1,Parp9
10116.ENSRNOP00000000529,10116.ENSRNOP00000035405,415,Tap1,Isg15
10116.ENSRNOP00000000529,10116.ENSRNOP00000000532,924,Tap1,Psmb9
10116.ENSRNOP00000000529,10116.ENSRNOP00000043659,630,Tap1,RT1-M2
10116.ENSRNOP00000000529,10116.ENSRNOP00000004091,963,Tap1,Calr
10116.ENSRNOP00000000529,10116.ENSRNOP00000023017,902,Tap1,B2m
10116.ENSRNOP00000000529,10116.ENSRNOP00000045630,992,Tap1,Tapbp
10116.ENSRNOP00000000529,10116.ENSRNOP00000045665,609,Tap1,RT1-M5
10116.ENSRNOP00000000529,10116.ENSRNOP00000026279,451,Tap1,Psme2
10116.ENSRNOP00000000529,10116.ENSRNOP00000003649,421,Tap1,Cxcl10
10116.ENSRNOP00000000529,10116.ENSRNOP00000057830,662,Tap1,RT1-CE7
10116.ENSRNOP00000000529,10116.ENSRNOP00000025327,575,Tap1,Sec22b
10116.ENSRNOP00000000529,10116.ENSRNOP00000020478,946,Tap1,Pdia3
10116.ENSRNOP00000000529,10116.ENSRNOP00000024753,591,Tap1,Abce1
10116.ENSRNOP00000000529,10116.ENSRNOP00000049460,559,Tap1,RT1-CE3
10116.ENSRNOP00000000529,10116.ENSRNOP00000061437,443,Tap1,Gbp2
10116.ENSRNOP00000000529,10116.ENSRNOP00000010968,764,Tap1,Irf1
10116.ENSRNOP00000000529,10116.ENSRNOP00000001049,476,Tap1,Abcf1
10116.ENSRNOP00000000529,10116.ENSRNOP00000026462,502,Tap1,Psmb10
10116.ENSRNOP00000000529,10116.ENSRNOP00000059471,625,Tap1,RT1-CE4
10116.ENSRNOP00000000529,10116.ENSRNOP00000039001,505,Tap1,Ube2l6
10116.ENSRNOP00000000532,10116.ENSRNOP00000026462,999,Psmb9,Psmb10
10116.ENSRNOP00000000532,10116.ENSRNOP00000025433,465,Psmb9,Psmd5
10116.ENSRNOP00000000532,10116.ENSRNOP00000066877,904,Psmb9,Pomp
10116.ENSRNOP00000000532,10116.ENSRNOP00000071837,403,Psmb9,Src
10116.ENSRNOP00000000532,10116.ENSRNOP00000015757,882,Psmb9,Psmc3
10116.ENSRNOP00000000532,10116.ENSRNOP00000039001,693,Psmb9,Ube2l6
10116.ENSRNOP00000000532,10116.ENSRNOP00000071068,866,Psmb9,Psmd14
10116.ENSRNOP00000000532,10116.ENSRNOP00000028141,400,Psmb9,Cdc25a
10116.ENSRNOP00000000532,10116.ENSRNOP00000010968,738,Psmb9,Irf1
10116.ENSRNOP00000000532,10116.ENSRNOP00000020537,886,Psmb9,Usp14
10116.ENSRNOP00000000532,10116.ENSRNOP00000024126,776,Psmb9,Psmg2
10116.ENSRNOP00000000532,10116.ENSRNOP00000061437,501,Psmb9,Gbp2
10116.ENSRNOP00000000532,10116.ENSRNOP00000044552,504,Psmb9,Rela
10116.ENSRNOP00000000532,10116.ENSRNOP00000026184,461,Psmb9,Ltbr
10116.ENSRNOP00000000532,10116.ENSRNOP00000052395,403,Psmb9,Cks1b
10116.ENSRNOP00000000532,10116.ENSRNOP00000007702,455,Psmb9,Birc3
10116.ENSRNOP00000000532,10116.ENSRNOP00000025389,431,Psmb9,Gmnn
10116.ENSRNOP00000000532,10116.ENSRNOP00000009666,995,Psmb9,Psma6
10116.ENSRNOP00000000532,10116.ENSRNOP00000051516,400,Psmb9,Csnk1a1
10116.ENSRNOP00000000532,10116.ENSRNOP00000019104,834,Psmb9,Psmd7
10116.ENSRNOP00000000532,10116.ENSRNOP00000054614,535,Psmb9,Relb
10116.ENSRNOP00000000532,10116.ENSRNOP00000012842,536,Psmb9,Uchl3
10116.ENSRNOP00000000532,10116.ENSRNOP00000020417,416,Psmb9,Katna1
10116.ENSRNOP00000000532,10116.ENSRNOP00000020014,408,Psmb9,Ccne1
10116.ENSRNOP00000000532,10116.ENSRNOP00000042230,467,Psmb9,Hif1a
10116.ENSRNOP00000000532,10116.ENSRNOP00000016450,857,Psmb9,Psmc2
10116.ENSRNOP00000000532,10116.ENSRNOP00000022977,447,Psmb9,Ube2s
10116.ENSRNOP00000000532,10116.ENSRNOP00000027957,588,Psmb9,Psme3
10116.ENSRNOP00000000532,10116.ENSRNOP00000024306,809,Psmb9,Psmd1
10116.ENSRNOP00000000532,10116.ENSRNOP00000032191,415,Psmb9,Cdk2
10116.ENSRNOP00000000532,10116.ENSRNOP00000002114,573,Psmb9,Nfe2l2
10116.ENSRNOP00000000532,10116.ENSRNOP00000028484,998,Psmb9,Psmb4
10116.ENSRNOP00000000532,10116.ENSRNOP00000012492,400,Psmb9,Orc1
10116.ENSRNOP00000000532,10116.ENSRNOP00000026341,494,Psmb9,Oaz1
10116.ENSRNOP00000000532,10116.ENSRNOP00000003649,406,Psmb9,Cxcl10
10116.ENSRNOP00000000532,10116.ENSRNOP00000026279,942,Psmb9,Psme2
10116.ENSRNOP00000000532,10116.ENSRNOP00000021156,400,Psmb9,Ccna2
10116.ENSRNOP00000000532,10116.ENSRNOP00000074216,871,Psmb9,Adrm1
10116.ENSRNOP00000000532,10116.ENSRNOP00000009649,855,Psmb9,Psmc6
10116.ENSRNOP00000000532,10116.ENSRNOP00000020478,421,Psmb9,Pdia3
10116.ENSRNOP00000000532,10116.ENSRNOP00000026988,425,Psmb9,Nfkbie
10116.ENSRNOP00000000532,10116.ENSRNOP00000013053,405,Psmb9,Mapk6
10116.ENSRNOP00000000532,10116.ENSRNOP00000028143,462,Psmb9,Pten
10116.ENSRNOP00000000532,10116.ENSRNOP00000024689,405,Psmb9,Anapc10
10116.ENSRNOP00000000532,10116.ENSRNOP00000018899,446,Psmb9,Pdlim7
10116.ENSRNOP00000000532,10116.ENSRNOP00000002358,805,Psmb9,Psmd2
10116.ENSRNOP00000000532,10116.ENSRNOP00000008508,413,Psmb9,Atad2
10116.ENSRNOP00000000532,10116.ENSRNOP00000026235,483,Psmb9,Nfkb2
10116.ENSRNOP00000000532,10116.ENSRNOP00000051856,523,Psmb9,Nploc4
10116.ENSRNOP00000000532,10116.ENSRNOP00000071456,465,Psmb9,Eloc
10116.ENSRNOP00000000532,10116.ENSRNOP00000070048,872,Psmb9,Psmd11
10116.ENSRNOP00000000532,10116.ENSRNOP00000001570,435,Psmb9,Oasl
10116.ENSRNOP00000000532,10116.ENSRNOP00000010696,408,Psmb9,Ccne2
10116.ENSRNOP00000000532,10116.ENSRNOP00000035405,601,Psmb9,Isg15
10116.ENSRNOP00000000532,10116.ENSRNOP00000019642,879,Psmb9,Psmd13
10116.ENSRNOP00000000532,10116.ENSRNOP00000074031,540,Psmb9,Tp53
10116.ENSRNOP00000000532,10116.ENSRNOP00000023017,711,Psmb9,B2m
10116.ENSRNOP00000000532,10116.ENSRNOP00000074788,414,Psmb9,Skp2
10116.ENSRNOP00000000532,10116.ENSRNOP00000045630,876,Psmb9,Tapbp
10116.ENSRNOP00000000532,10116.ENSRNOP00000026928,998,Psmb9,Psma5
10116.ENSRNOP00000000532,10116.ENSRNOP00000002037,998,Psmb9,Psmb1
10116.ENSRNOP00000000532,10116.ENSRNOP00000071363,400,Psmb9,Cdc6
10116.ENSRNOP00000000532,10116.ENSRNOP00000003343,618,Psmb9,Ifi47
10116.ENSRNOP00000000532,10116.ENSRNOP00000028589,936,Psmb9,Psmd4
10116.ENSRNOP00000000532,10116.ENSRNOP00000005329,912,Psmb9,Psmc1
10116.ENSRNOP00000000532,10116.ENSRNOP00000072614,424,Psmb9,Spred3
10116.ENSRNOP00000000532,10116.ENSRNOP00000038369,464,Psmb9,Akt1
10116.ENSRNOP00000000532,10116.ENSRNOP00000031476,400,Psmb9,Prickle1
10116.ENSRNOP00000000532,10116.ENSRNOP00000008253,416,Psmb9,Traf2
10116.ENSRNOP00000000532,10116.ENSRNOP00000010730,485,Psmb9,Sync
10116.ENSRNOP00000000532,10116.ENSRNOP00000011130,517,Psmb9,Lyn
10116.ENSRNOP00000000532,10116.ENSRNOP00000013625,532,Psmb9,Erap1
10116.ENSRNOP00000000532,10116.ENSRNOP00000009249,863,Psmb9,Psmd6
10116.ENSRNOP00000000532,10116.ENSRNOP00000013997,797,Psmb9,Psmc5
10116.ENSRNOP00000000532,10116.ENSRNOP00000005872,748,Psmb9,Rps27a
10116.ENSRNOP00000000532,10116.ENSRNOP00000027937,919,Psmb9,Psmd8
10116.ENSRNOP00000000532,10116.ENSRNOP00000046491,414,Psmb9,Hnrnpd
10116.ENSRNOP00000000532,10116.ENSRNOP00000037928,810,Psmb9,Psmd3
10116.ENSRNOP00000000532,10116.ENSRNOP00000026507,814,Psmb9,Psmb6
10116.ENSRNOP00000000532,10116.ENSRNOP00000072621,459,Psmb9,Elob
10116.ENSRNOP00000000532,10116.ENSRNOP00000004532,419,Psmb9,Map3k14
10116.ENSRNOP00000000532,10116.ENSRNOP00000040121,584,Psmb9,Vcp
10116.ENSRNOP00000000532,10116.ENSRNOP00000015618,996,Psmb9,Psmb2
10116.ENSRNOP00000000532,10116.ENSRNOP00000004283,839,Psmb9,Psmd12
10116.ENSRNOP00000000532,10116.ENSRNOP00000022478,484,Psmb9,Tnfrsf1b
10116.ENSRNOP00000000532,10116.ENSRNOP00000017753,400,Psmb9,Ajuba
10116.ENSRNOP00000000532,10116.ENSRNOP00000025819,894,Psmb9,Psmc4
10116.ENSRNOP00000000532,10116.ENSRNOP00000010753,999,Psmb9,Psma3
10116.ENSRNOP00000000532,10116.ENSRNOP00000052889,400,Psmb9,Tnfrsf13c
10116.ENSRNOP00000000532,10116.ENSRNOP00000004843,471,Psmb9,Tnfrsf12a
10116.ENSRNOP00000000532,10116.ENSRNOP00000006554,400,Psmb9,Limd1
10116.ENSRNOP00000000532,10116.ENSRNOP00000015946,999,Psmb9,Psma1
10116.ENSRNOP00000000532,10116.ENSRNOP00000000628,483,Psmb9,Cdkn1a
10116.ENSRNOP00000000532,10116.ENSRNOP00000026364,415,Psmb9,Irf9
10116.ENSRNOP00000000532,10116.ENSRNOP00000074075,400,Psmb9,Cul2
10116.ENSRNOP00000000535,10116.ENSRNOP00000008149,448,Brd2,Ezh2
10116.ENSRNOP00000000535,10116.ENSRNOP00000021952,418,Brd2,Nsd2
10116.ENSRNOP00000000535,10116.ENSRNOP00000075190,429,Brd2,Ruvbl1
10116.ENSRNOP00000000535,10116.ENSRNOP00000075290,479,Brd2,Kat5
10116.ENSRNOP00000000535,10116.ENSRNOP00000044552,495,Brd2,Rela
10116.ENSRNOP00000000535,10116.ENSRNOP00000016386,584,Brd2,Csnk2a2
10116.ENSRNOP00000000535,10116.ENSRNOP00000013166,745,Brd2,Smarca4
10116.ENSRNOP00000000535,10116.ENSRNOP00000013919,614,Brd2,H2az1
10116.ENSRNOP00000000535,10116.ENSRNOP00000022428,881,Brd2,E2f1
10116.ENSRNOP00000000535,10116.ENSRNOP00000071597,470,Brd2,E2f3
10116.ENSRNOP00000000535,10116.ENSRNOP00000068771,429,Brd2,Brd7
10116.ENSRNOP00000000535,10116.ENSRNOP00000028217,437,Brd2,Ruvbl2
10116.ENSRNOP00000000535,10116.ENSRNOP00000037778,882,Brd2,Cdk9
10116.ENSRNOP00000000535,10116.ENSRNOP00000074031,480,Brd2,Tp53
10116.ENSRNOP00000000535,10116.ENSRNOP00000029053,655,Brd2,Ticrr
10116.ENSRNOP00000000535,10116.ENSRNOP00000006188,463,Brd2,Myc
10116.ENSRNOP00000000535,10116.ENSRNOP00000045630,470,Brd2,Tapbp
10116.ENSRNOP00000000535,10116.ENSRNOP00000040434,450,Brd2,H3f3b
10116.ENSRNOP00000000535,10116.ENSRNOP00000062806,750,Brd2,Jmjd6
10116.ENSRNOP00000000535,10116.ENSRNOP00000002866,437,Brd2,Hunk
10116.ENSRNOP00000000535,10116.ENSRNOP00000008963,791,Brd2,Brd4
10116.ENSRNOP00000000535,10116.ENSRNOP00000050587,411,Brd2,Trim24
10116.ENSRNOP00000000576,10116.ENSRNOP00000001979,540,Bak1,Nup153
10116.ENSRNOP00000000576,10116.ENSRNOP00000007702,573,Bak1,Birc3
10116.ENSRNOP00000000576,10116.ENSRNOP00000003998,415,Bak1,Faslg
10116.ENSRNOP00000000576,10116.ENSRNOP00000016613,654,Bak1,Casp8
10116.ENSRNOP00000000576,10116.ENSRNOP00000029891,540,Bak1,C6
10116.ENSRNOP00000000576,10116.ENSRNOP00000025281,614,Bak1,Tomm40
10116.ENSRNOP00000000576,10116.ENSRNOP00000008253,627,Bak1,Traf2
10116.ENSRNOP00000000576,10116.ENSRNOP00000009993,412,Bak1,Casp1
10116.ENSRNOP00000000576,10116.ENSRNOP00000046509,908,Bak1,Capn2
10116.ENSRNOP00000000576,10116.ENSRNOP00000058685,404,Bak1,Casp4
10116.ENSRNOP00000000576,10116.ENSRNOP00000069758,994,Bak1,Bcl2l1
10116.ENSRNOP00000000576,10116.ENSRNOP00000074031,981,Bak1,Tp53
10116.ENSRNOP00000000576,10116.ENSRNOP00000000753,438,Bak1,Tfam
10116.ENSRNOP00000000576,10116.ENSRNOP00000038369,472,Bak1,Akt1
10116.ENSRNOP00000000576,10116.ENSRNOP00000028328,970,Bak1,Bax
10116.ENSRNOP00000000576,10116.ENSRNOP00000072244,419,Bak1,Ern1
10116.ENSRNOP00000000576,10116.ENSRNOP00000038537,990,Bak1,Bcl2a1
10116.ENSRNOP00000000576,10116.ENSRNOP00000010869,773,Bak1,Apaf1
10116.ENSRNOP00000000576,10116.ENSRNOP00000022672,490,Bak1,Casp2
