Gene,Degree,Betweenness,Closeness,Eigenvector
Sema3e,6,8.283562303150172e-06,0.28891948642299564,2.199177575224247e-05
Kcnk7,6,0.00012625932921815253,0.2617372974660857,5.035935102596345e-06
Far1,6,2.396603383796791e-05,0.28089718646678363,2.0081089308125453e-05
Cdcp1,6,0.000131324911382879,0.3328952656176888,0.00019678804822019944
Mnt,6,6.719329000138446e-06,0.3293483763190512,0.0005656491444193178
Dap,6,6.783085248577936e-05,0.31459976645561744,0.0006851831637331898
Trim58,6,9.556045243020491e-05,0.3078461585445419,0.0004608773580305699
Elp5,6,6.417224210530277e-05,0.3053123062738175,0.0005534650857477902
Plscr1,6,0.00017767704158999127,0.3020308039047905,0.00036174812000974304
Cmtr2,6,1.0007503116221066e-06,0.29009444575255733,0.0010149303337370593
Luzp1,6,2.9118750101271455e-05,0.30665848046373734,0.0005155902076361407
Pdap1,6,4.081533450571228e-05,0.29054890180334464,0.00012661657330682996
Tmem165,6,0.00011456554166508138,0.269208993106931,1.4273661831800947e-05
Gnpda2,6,0.00020769016927259473,0.2997851007292053,0.00010989038762814499
Sulf1,6,6.821887613370006e-05,0.2938014293766,4.380853846814272e-05
Niban2,6,8.485825946583871e-05,0.2937393870517396,4.7032533904451e-05
Atl3,6,4.930670856697215e-05,0.28278163597957157,2.2585195241231793e-05
Adamts9,6,6.70239897684482e-06,0.29567496383962427,3.9227603756608154e-05
Nptx2,6,6.850756869973216e-05,0.3041440619620668,3.7324590790804574e-05
Spryd7,6,0.0003233976564928971,0.27379251400128185,3.2157007261933057e-05
Ormdl3,6,6.975060103836192e-05,0.27968289280858805,1.764062584965755e-05
Lrrc32,6,0.0007168822008533507,0.30601757064866625,7.23538620679137e-05
Glipr1,6,0.0005127432180034531,0.33590989311362296,0.0005110186753700495
Syne3,6,2.049583282113339e-05,0.2938014293766,4.4811972319115625e-05
Scap,6,1.7795930809132728e-05,0.3025563604966857,6.169992510170804e-05
Prkch,6,0.00014743736407001948,0.32273848431171986,0.00012031962825050809
Dlgap4,6,0.0003686705048567717,0.2947664478456267,3.712051877349232e-05
Acap2,6,0.00022684251001749175,0.30344739689867206,0.00022374951710364777
Zmat3,6,6.626329497510938e-06,0.3383611937201441,0.0003686006822520495
Coq8b,6,2.4918919570406578e-05,0.3039778993408026,0.0002729638509762532
Ece1,6,4.058817438463057e-06,0.294641573264883,5.257082953558912e-05
Cers5,6,3.080283956574264e-05,0.27452197895865654,1.750472827676585e-05
Zbtb38,6,5.384903125831834e-05,0.29805075367120476,5.142027696143897e-05
Snx18,6,0.0002777297267405304,0.2759926324173636,1.338636522508238e-05
Nacc1,6,3.3151831210858466e-05,0.3254949964627384,0.0006065066584462807
Cygb,6,0.00012190838561151051,0.31790718029562626,8.634788809776421e-05
Map4,6,2.2790641144588338e-05,0.2934295680589627,3.210322895405798e-05
Foxn2,6,0.0001492863411526714,0.3121289952616431,0.000477677425081926
Ckap4,6,5.42291579317503e-05,0.2880221280429677,1.9629509318986272e-05
Stard3,6,0.00014257515483918437,0.2955493184709471,2.933696082951819e-05
Siva1,6,3.890474750416994e-05,0.3189276320952683,0.00013030659722617944
Sh3bp2,6,0.0007185439824683591,0.29652587239043116,3.174887086362121e-05
Xylt1,6,0.00047951730510833307,0.2918596028920505,4.7563537863975315e-05
Fam110a,6,0.000593342999667982,0.28539246355837355,0.00012151614408324264
Slc38a2,6,7.871310857565718e-06,0.2888894843994834,4.6783430274341434e-05
Zfp131,6,1.3911130029213255e-05,0.3124444895290909,0.0005291795072874621
Sema4a,6,0.00013350681855374674,0.3188910745950281,0.00011247559790442186
Dtx4,6,3.469638817461963e-05,0.3321004816482064,0.0005294208532871949
Rcn1,6,4.1606284545168136e-05,0.3045102599350947,0.00012417180250398767
Srgap1,6,3.930982039379486e-05,0.31682106078658756,8.720536985256534e-05
Armc6,6,0.0007085606836835848,0.31237432458646136,0.00046133448542976294
Pi4k2b,6,0.0,0.3180162019623943,8.237183272750541e-05
Znrd2,6,0.00032447571603635826,0.30444361290950156,0.00036472818330655666
Arhgap31,6,0.0,0.3156706836227193,9.899627618078684e-05
Kcnh2,6,3.276737448371304e-05,0.321470503208577,0.00014731273560427132
Hivep2,6,3.029783040777235e-05,0.3006273757042387,5.499871083418601e-05
Adra1d,6,5.807350976828265e-05,0.29636792742804147,6.884048849329814e-05
Tox4,6,2.8722061048953616e-05,0.3121990500243547,0.000549626191923961
Gpr151,6,0.0004826357272942791,0.2415564586929778,2.2637978446019245e-06
Nol3,6,1.5228575742070747e-06,0.30581573428240355,0.00018770343780981743
Rtkn2,6,0.0008229870372118357,0.3119190194827924,6.845718693796692e-05
Pea15,6,2.2540512596277156e-05,0.30969673102159917,0.00018796493380465214
Cnnm4,6,0.0019624827063956223,0.2850999933149237,0.00032086509059121615
Vmp1,6,4.273420724738021e-05,0.3206923037195418,8.44160260520338e-05
Chmp4bl1,6,7.814838826919871e-06,0.29009444575255733,2.5287053741418e-05
Lctl,6,4.379300630944767e-05,0.2789817222991401,3.4913488521419656e-05
Ddias,6,5.13041311201378e-06,0.3063545572918209,0.00021126782027756084
Sync,6,2.975907366147154e-06,0.31230419115031716,8.398441830670082e-05
Nabp1,6,4.2601030040081e-05,0.30180144660089225,0.00014191930972566193
Get4,6,6.475914516613526e-05,0.3129013310951552,0.000788100589361863
Tigd3,6,0.00021319734618666032,0.30578212077017203,0.00029807446957701796
Cep170b,6,6.10959410873938e-05,0.27476599849550865,1.5435990360975774e-05
Acer3,6,0.0004024789201792342,0.27476599849550865,1.7722428904387027e-05
Acat2,6,9.06312485180702e-06,0.29684226790087764,6.539720554186201e-05
Samd9,6,7.213247713399975e-06,0.3023262046041105,0.00036650634519960876
Elf4,6,0.0008241030585305923,0.3316254302976547,0.00014795218765354453
Otud6b,6,2.4034435223433536e-05,0.31139531394302944,0.00039065311175269426
Tbc1d10c,6,4.6664940968699795e-05,0.29060960354821114,0.00030969639613161816
Rdh10,6,6.926419113178583e-05,0.290822259540772,0.0001323297829272907
Slc35f6,6,0.00025326817340841004,0.3104224207506165,9.416786914788349e-05
Ncdn,6,4.372918413098142e-05,0.2805855506572895,1.652038072550626e-05
Cyp2s1,6,0.0007327513537031855,0.29489142831959136,5.024354647643908e-05
Chchd4,6,6.612679033508641e-05,0.30043258474805884,0.00012129244950395342
Spats2l,6,0.00011402160423968968,0.2875160949531857,8.42949613633566e-05
Tomm6,6,2.0651080792037393e-05,0.29536105051141576,0.00017701769266987961
Septin6,6,3.781990131682634e-05,0.28763500152678095,2.2805354599819657e-05
Ebpl,6,8.19477435149356e-05,0.2919208535957004,0.0004301710803594122
Stk35,6,0.00024875687025291974,0.2999143741663459,0.0004834192601102267
Wdr26,6,0.0007587802888962354,0.31132561937858383,0.0007019253705780974
Zfand2a,6,0.0006251847134877459,0.3175805633295691,0.0006684999022247742
Gja4,6,1.7593233346716033e-05,0.2944232971496481,4.4735299409352615e-05
Ammecr1,6,2.9297781584071945e-05,0.30924919239295523,0.0009367776221006568
Trim47,6,0.0003777552612149822,0.28524615346734594,3.7875105837183756e-05
Amigo2,6,0.00015222744397865387,0.30176870970463443,3.709074821112379e-05
Maz,6,9.32936796716354e-06,0.3080165782514421,7.238267284768512e-05
Nrm,6,1.6799303892510687e-05,0.31035316095125226,0.0004697041518815459
Fzd8,5,3.98059970511027e-06,0.27811713833520196,1.4254743758723119e-05
Myo1b,5,3.485457965016374e-06,0.2984984693956036,4.036992535852557e-05
Scgb3a1,5,5.450399165052504e-05,0.283994052140366,0.000333030174138763
Cthrc1,5,6.302517206298749e-05,0.28864969233938836,2.5487810642480082e-05
Cdr2l,5,5.484932377905218e-05,0.3109081062546966,0.0005710605242721901
Tpd52l2,5,0.00039959206740735985,0.2868934448558343,0.0006641175612475233
Tspyl2,5,0.00010231296259046793,0.2963995029583449,6.532992555592908e-05
Pxdc1,5,1.1536293320231564e-05,0.2892198497522637,0.0005338602498224107
Esm1,5,5.212626563787604e-07,0.29015495773540106,4.1997699459764974e-05
Hsd17b6,5,2.0860602411781154e-05,0.2753915793671575,1.070635881921289e-05
Zfp281,5,4.679146828777536e-06,0.30514486506164584,6.289120971076289e-05
Dop1b,5,0.0001019674523108826,0.2688187974458426,2.3115759383807435e-05
Gse1,5,8.747445650889237e-05,0.28405204561640035,0.00011624300434224785
S100a7a,5,0.0006962818877850522,0.2789537485979169,1.5804367435901573e-05
Adamts3,5,4.5252846843842806e-07,0.28656836987711426,4.402157697719726e-05
Atp1a3,5,1.9113758070392397e-05,0.2747117344491977,1.4737984563019266e-05
Btg3,5,1.927090618301466e-05,0.2836176709926624,1.8929978869380068e-05
Tmem68,5,4.6929441780060875e-05,0.2982744435260025,0.0008274303971423743
Ehd4,5,6.313614701114668e-06,0.29674727837514936,4.1756961653869306e-05
Cxadr,5,0.0001624748855565808,0.2964942699314745,3.148221761977947e-05
Vgf,5,0.0007355727182217454,0.3162448260505883,6.406141781914885e-05
Crlf1,5,5.1405226112312706e-08,0.29687394459150834,5.685171334680243e-05
Hectd2,5,0.00018230567611490038,0.30665848046373734,0.00047687451419259986
Tram1,5,0.0007277622248464513,0.2815795278104276,8.25637207606213e-05
Cdc42se1,5,2.4127769924550805e-05,0.3066922869327555,3.5712870341777435e-05
Pcyox1l,5,0.00012016815934260478,0.2903366452480719,0.00019670645257357394
Plekha3,5,5.713622985869063e-05,0.29792308147001767,0.00031115663384673447
Mmd,5,0.0007422795677340985,0.24399278501727986,3.889186714937113e-05
Fscn3,5,0.0004644297935602253,0.25946705230059924,1.6861711547415074e-05
Sh3pxd2b,5,5.197107530010493e-06,0.3235642864348715,0.0007425439614705413
Trafd1,5,0.0004342713989550616,0.28050067904487047,0.00018401782446176456
Fxyd5,5,1.7473348542720683e-05,0.2762392746268518,1.37331141719141e-05
Bach1,5,1.0372359396405226e-05,0.3110123795155981,0.00010845949541357174
Prr13,5,0.0,0.28437143358550804,3.2708569351544066e-05
Mpzl3,5,2.9278809846723455e-05,0.2897017322469046,0.00019184281832449948
Selenoh,5,1.615390717207168e-05,0.2985945835319336,0.00012195028061121285
Angel1,5,9.162722940256399e-07,0.30818718674720563,0.0009459646821317714
Serpinb1a,5,0.0,0.32043374047074696,0.00012190578983906121
Cchcr1,5,5.54991810808455e-05,0.29795498926497005,0.00023704423023709914
Klhl32,5,0.0002195333141582229,0.2599276590457839,5.967374406420748e-06
Ier5,5,0.00020672406512188565,0.2856855344800806,1.7462057075935795e-05
Lrrfip1,5,1.904986232511838e-05,0.31118632379944355,8.120796446004924e-05
Tax1bp3,5,0.0007367258133008773,0.31350075893250223,4.816968441650297e-05
Arhgef39,5,6.859678704221739e-05,0.31129078379400527,5.4285053169189245e-05
Arap2,5,4.355671761644589e-05,0.31534864370517174,7.974180665873564e-05
Rcan1,5,8.78359308020414e-06,0.29885119075808625,4.277433611459063e-05
Abcc3,5,1.2715866522251479e-05,0.31293652809527844,0.00046944195737774226
Galr2,5,7.229860515130601e-05,0.2709657869647439,1.0788625813235501e-05
Itpkc,5,6.718911700737995e-05,0.3145641943427211,5.5165864129635724e-05
Csgalnact2,5,1.735393120555509e-05,0.2385530556308545,1.9678451954754266e-06
Etfbkmt,5,7.78651561685258e-06,0.30863165462247893,0.0011459220347069458
Micall2,5,2.16107078605795e-05,0.28934017002257156,2.2629287930365354e-05
Sh3bp5l,5,4.046812244996977e-05,0.30726813947062354,4.361795233053489e-05
Itpk1,5,0.00020841489655514035,0.27138871668783776,8.033076444890993e-06
Prrg1,5,0.0007480372315902588,0.2562643455017525,4.187231701171015e-06
Hs3st2,5,0.00011132177832419478,0.2817506314327552,1.7850430297327358e-05
Atp8a1,5,0.0014529595291633826,0.3054799313458905,0.0002875428996660036
Tmem154,5,7.960495155225323e-05,0.3063208252331012,6.429621246205368e-05
Klf7,5,0.0007612333199851542,0.26832617040577017,8.42437244346672e-06
Tgm1,5,7.269243975017116e-06,0.26835205312694366,9.299474914857764e-06
Spef1,5,0.00073989164320023,0.2869230337012196,3.333966449229662e-05
Stim2,5,0.00022276502653324892,0.29195148858925646,3.520570419462514e-05
Klf3,5,0.0001953300069713949,0.3063208252331012,0.00021300725693784424
Trappc2l,5,1.377491382676567e-05,0.300043759142259,0.0001285111693836873
Gabra5,5,0.0002958364654608173,0.27067578660897307,8.608426731003418e-06
A3galt2,5,5.44312928660619e-05,0.2638723071959618,1.0676516600908868e-05
Gpr153,5,7.672462154866855e-05,0.30092003621060304,0.0009169890221771152
Rexo2,5,1.901512137318342e-05,0.31710996634754646,0.0005982079331074448
Vsnl1,5,0.00014358719249629625,0.2817220997232431,0.00020483286672719962
B3galnt1,5,0.0006994143019099262,0.28577357316559066,0.0005222319097542799
Myadm,5,1.9902090343696256e-05,0.3005624173257374,0.00010112253077645115
Phox2b,5,0.00039423068493431106,0.2727189231219513,8.352115437001145e-06
Prss16,5,0.00015683590906563472,0.28160803064753775,1.3474654809942168e-05
Elf3,5,1.0175630574259202e-05,0.27750680646055115,1.5190489400671256e-05
Fut9,5,0.0003137524087631026,0.2878433248594956,1.8190187785149684e-05
Pgbd5,5,0.00039079650899998897,0.2913400078298277,0.00010833905073150821
Ccdc116,5,0.00041009322483727954,0.30601757064866625,0.0004613212530229921
Sp140,5,6.05012475529771e-05,0.2933986221015635,7.778469989603574e-05
Mmp19,5,0.0,0.3005624173257374,5.730292937430355e-05
Phf11,5,1.1702333791121163e-05,0.2971910837268481,0.0003449780567814081
Rit1,5,2.72606947687848e-05,0.3141379555969992,0.000248846103353503
Pdp1,5,2.2596139678850837e-05,0.32814410648348963,0.00011576300480592379
Alg9,5,2.9136750738436512e-05,0.2937083757144241,5.051926260625551e-05
Lxn,5,0.0003712092254142741,0.312830960841901,0.0005456223498603621
Gdap1,5,8.844594769018914e-05,0.31642467410907926,0.0006558302582499509
Trim66,5,4.849067916197294e-05,0.30007612283108887,0.0004381318648330816
Nrarp,5,0.0014311214949667853,0.2960525417438571,3.409335989161749e-05
Pde12,5,1.5252410579725716e-05,0.27245183965987907,5.2284568369084385e-05
Gypc,5,8.078604219679212e-05,0.3041440619620668,4.1869840836548664e-05
Rnft2,5,0.00042060207381420384,0.2642984737570801,1.1721917711974193e-05
Samd4a,5,0.0002176166491304129,0.30949001387996716,0.0002494704951492396
Mfsd2b,5,3.448029051557296e-05,0.29346052054504485,4.494688957046407e-05
Prg4,5,8.24119387767134e-07,0.31202397204654836,0.00010202875962478519
Fv1,5,7.610943531540909e-06,0.29060960354821114,5.042770021648602e-05
Ankrd22,5,0.00010034274001533723,0.2544362296293237,6.244566282998505e-06
Agpat4,5,6.0828993426973175e-06,0.26312359167379407,1.3950017418254675e-05
Ooep,5,5.3038499181248674e-05,0.27640394781589916,1.548880747047612e-05
Mex3d,5,8.426989338137986e-06,0.25380948223401384,1.7535323374567264e-05
Dkk4,5,0.00019582774493777385,0.27797819092396336,1.395946274135234e-05
Vsir,5,3.0026048155169837e-05,0.2950165148215297,3.468719641913831e-05
Epb41l2,5,3.6130447235194396e-05,0.2697310194654863,6.418633723964414e-06
Marchf7,5,4.182747285070695e-05,0.290124698588698,5.18618774159933e-05
Il18bp,5,2.309606305442435e-07,0.3178708563490659,0.00010241567608426615
Bex4,4,2.6461595416498217e-05,0.26442407896274356,3.9859589010503714e-05
Pdpn,4,7.72774703922711e-06,0.28283913529554955,1.601991437763184e-05
Slc43a3,4,0.0001594329496519303,0.27948621004289986,1.5627075304300686e-05
Nppc,4,0.00042345724625462885,0.2882608781232023,3.041209205235897e-05
Olr1096,4,9.133126634443034e-05,0.282609278216886,3.6087736689341496e-05
Micall1,4,8.512618084801183e-06,0.25156033409594225,3.97556767302708e-06
Septin14,4,0.0,0.257927474018823,4.5318225277807455e-06
Rcan3,4,3.1467721740957034e-05,0.26359728394608917,7.877110118161884e-06
Sh2d1b,4,0.00010419411825417,0.28958111114468876,4.210346519240686e-05
Lto1,4,0.000722660349246479,0.3104570622438372,0.00046859456972936077
Fbxl2,4,4.1836065193239835e-05,0.2868934448558343,1.7383316209302526e-05
Lsp1,4,2.713980972261229e-05,0.2877242460199633,2.079797376498292e-05
Sh3d19,4,7.41325812084844e-05,0.296937318258835,9.140014666423608e-05
Mast4,4,7.737012773442865e-05,0.2897319032250599,0.0004202297635858435
Dkkl1,4,0.0012995858285863421,0.2544827785187546,4.545816324028749e-06
Tmcc2,4,3.617928702100581e-05,0.27976727018976516,4.174427317269697e-05
Elk4,4,7.94516633627287e-06,0.2945791756424211,2.8572247008492287e-05
Morc1,4,0.0004177304932658889,0.2710449858502557,2.0482918573708174e-05
Tgif1,4,2.5929295425279748e-05,0.29840241711541615,5.265136114483966e-05
Sytl5,4,0.00022228758376806727,0.2832999729905321,1.4236467009701358e-05
Eipr1,4,6.268951087754596e-06,0.28754581237902066,0.0008293023561712343
Cldn17,4,0.0,0.2717333204499927,2.0700068986794316e-05
Tpcn2,4,1.980799479294351e-05,0.2922274931477968,0.0001266136572515749
Tcp11l1,4,5.960539933957961e-05,0.277811637184644,2.7836982935046676e-05
Abhd17b,4,7.500223184939839e-06,0.3020308039047905,7.14985386597289e-05
Tlcd3a,4,1.078109133258957e-05,0.27845117953828696,3.2630198726816433e-05
Suco,4,4.829239129790494e-05,0.3245456993428634,0.00032282554460102747
Rhbdd1,4,5.201794969944163e-05,0.3076078875239966,0.00010749591701390299
Foxj3,4,1.5161490352754995e-06,0.3110123795155981,0.00017373894296566196
Mcu,4,1.4905170962381042e-05,0.28092555132455066,1.6842670385723092e-05
Sacs,4,1.5046359579266497e-05,0.2903669486240502,3.1035500945638944e-05
Xkr8,4,1.3138374841231639e-05,0.2518108014814469,6.631928137587769e-06
Zdhhc13,4,2.9293678889811388e-05,0.2997851007292053,7.407826185378706e-05
Nav3,4,8.733528431181918e-05,0.26926110479742793,9.764448115700607e-06
Tmcc3,4,0.0009351142803365913,0.27648635805675065,0.00014706906008682906
Mapk1ip1l,4,1.1310656206423093e-05,0.29015495773540106,8.064575458628842e-05
Elfn2,4,0.0007320250029811501,0.22279216263049773,1.0864886609870357e-06
Tmem40,4,0.00011223716700856712,0.26926110479742793,1.8290773942239634e-05
Slc35b1,4,0.0008916256848879401,0.3039446886012264,0.0002891089051256976
B3gnt9,4,0.00013849561072876789,0.24318231947264207,1.4181138242025103e-06
Fam111a,4,1.589296934860668e-05,0.3039778993408026,7.516659138592319e-05
Ier5l,4,3.8490181644678966e-05,0.25924943945270945,8.159619930655644e-06
Thumpd3,4,5.410424346874267e-06,0.2775898757500524,0.00021104573404536503
Tbc1d20,4,2.2751007016303482e-05,0.28754581237902066,0.0004227530778066303
Ppm1l,4,9.725157666425618e-05,0.2951103993600324,5.110077569801372e-05
Syce2,4,9.632490696358116e-06,0.27817275620108245,2.894927140954977e-05
Prrc1,4,1.7128306053421233e-05,0.29140104061663613,0.00041323480718137985
Clic4,4,1.8838725749945012e-05,0.28539246355837355,1.8114676208496403e-05
Mical2,4,6.98732025788656e-06,0.2638723071959618,3.635494938769956e-06
Arap1,4,3.7007021697129773e-07,0.31378363802921555,7.960707820633268e-05
Galnt12,4,0.00018881196063879032,0.26114763303924016,4.659498328095283e-05
Snx22,4,0.00014742464791349822,0.2639724579909883,5.3968497277027276e-06
Muc19,4,6.804594610122492e-06,0.3156348689320428,0.0015355877277443862
Krt23,4,0.0,0.2848081219048961,2.61361199285705e-05
Lrfn4,4,3.149882720652749e-05,0.27571910156263874,6.946453006509608e-06
Ttll4,4,0.0004366258880862752,0.28885948860627403,0.000219866632072769
Lratd1,4,7.962234812629097e-05,0.2747388637929118,5.7095050076661427e-05
Kcnk18,4,1.0204646614909848e-05,0.24201876770483036,1.8887980014291195e-06
Etv4,4,4.6009102441353615e-06,0.2985945835319336,4.045975766289547e-05
Hbb-b1,4,6.751227068139314e-06,0.2599276590457839,9.993321081419666e-05
Rgma,4,0.0007227636582699219,0.3184530374046503,0.0004281036374655173
Zfp36l2,4,2.4254631763401703e-06,0.3076078875239966,0.00030380858757444784
Crim1,4,0.00018911531621463123,0.30507793998980426,0.000498733797807495
Draxin,4,3.314032551482138e-05,0.2628252937899882,1.0518662833635055e-05
Zfp575,4,0.0005458663528047041,0.29627324118924653,0.0005358730378917902
Tenm4,4,0.0003625778941188185,0.2874566785252144,1.955431029890347e-05
Ccnl1,4,2.4354998122426606e-05,0.29085266437710666,2.8023436772450167e-05
Mmrn1,4,0.0003946073149911872,0.2982744435260025,6.465580516794314e-05
Rwdd4,4,7.960842858009016e-07,0.2907614689346807,0.000957597274279527
Timd2,4,8.838309763371961e-06,0.26858522251081535,7.732648868341766e-06
Rbm43,4,2.4276724140340217e-05,0.29936573063241423,7.37333443897676e-05
Frmd4a,4,0.00011560719789597865,0.2627756432197058,7.276424723673182e-06
Fstl3,4,0.0007158177736139544,0.2937393870517396,2.682914765078812e-05
Hbq1b,4,9.122695932075373e-05,0.2676292193138072,1.3750739005097692e-05
Tent5b,4,1.5408362370647017e-05,0.28988285242961603,0.00015521149450461558
Stx11,4,1.0968181243958182e-05,0.2951103993600324,3.9495581451786134e-05
Usp31,4,3.2762571420750383e-06,0.3031498021975619,0.0008981092360965574
Cavin3,4,2.6642262594555444e-06,0.3173993992888791,8.11107888706759e-05
Samd3,4,6.639390770842787e-07,0.3175080729019659,0.00012602953807287531
Crlf3,4,4.542742193780612e-05,0.2951417074864232,0.000488887410511377
Gpr4,4,2.4624594598724434e-05,0.22318537783931208,1.2412646453487732e-07
Orai3,4,9.347447757435826e-06,0.25483243883548823,2.253515068637464e-06
Lypd3,4,0.0003030276473322085,0.2721054122424712,1.0407123695140175e-05
Tmem181,4,4.241806772020263e-05,0.2699665924082508,4.182784917737819e-05
Zfp597,4,8.682681938682436e-06,0.29042757435713806,0.00027785945857042993
Nln,4,2.616679749272865e-05,0.305882983481806,5.823616690086121e-05
Oxsr1,4,0.0007158177736139545,0.2804441264886114,0.0006835211595093421
Nipsnap3b,4,0.0,0.3154559173111492,0.0010274228944425945
Sertad2,4,2.004249516911401e-05,0.2947664478456267,4.470065639068835e-05
Gpn2,4,5.23042769200366e-06,0.2820362667038752,8.245338017628823e-05
Medag,4,4.965229051317304e-05,0.2944232971496481,2.3944584252035223e-05
Tma7,4,7.172803258308579e-06,0.27571910156263874,0.00011594172267485542
Ccn4,4,1.498520717633228e-07,0.3260672450500498,0.00010989947570691894
Milr1,4,1.5136627975454772e-05,0.27138871668783776,7.1045127498808735e-06
Plagl1,4,4.854021400506959e-06,0.26545856247776956,4.01006219976618e-06
Mex3c,4,5.102351597820996e-06,0.30615227630318315,0.0001355057062198672
Trpv2,4,0.0003008662083711407,0.2852169094491516,2.150272951337854e-05
Tex30,4,3.899248767565049e-06,0.2852169094491516,0.0007064248187718896
Lrrc8a,4,0.00035682958396340055,0.29262708896255657,2.122521293023697e-05
Hpf1,4,1.6246965196248565e-06,0.3062196736122207,9.784307299214648e-05
Ttyh1,4,0.0008625207191868132,0.27495609159587125,0.00021557304163689943
Purb,4,8.241837864213377e-06,0.26604243423228696,8.247242371504773e-05
Apol9a,4,0.00013669871290440243,0.2835887599150892,0.00022982207824262158
Bean1,4,0.001217322918741243,0.291157062769966,0.000524472124210476
Rdm1,4,1.2184566552723473e-05,0.3391035756663853,0.0003452598429469323
Micu2,4,2.642071847719288e-06,0.26533197279609205,6.294616479397275e-06
Ramp2,4,4.341337257058747e-06,0.2580949749296804,3.485342692697803e-06
Bzw2,4,1.0291937314241251e-05,0.2828103827149563,0.000433336381240781
Ucma,4,3.3311566922846945e-05,0.25874309289127834,5.022398155393618e-06
Cdh24,4,0.0,0.3076419036566433,0.0001461679176690729
Arf2,4,1.3165765736676715e-05,0.30842635640432653,0.0005727690664832157
Tsen15,3,2.772821833274364e-05,0.29216611371214296,0.0005601267652129386
Ppp1r14b,3,6.120748216216432e-05,0.2726387431171134,0.0003003564328649991
Ppp1r3e,3,4.3569875439881005e-06,0.29003395900406853,4.4531737440217904e-05
Dusp11,3,1.0739092858671409e-05,0.2778671329172019,0.00039191975844134777
Arl5b,3,1.3711181951256914e-05,0.3050110442678462,0.0004340652096783533
Adprm,3,8.518570349183892e-07,0.2667822914045862,4.440683936897469e-05
Lypd1,3,2.1493885297590626e-05,0.26902676092902283,6.788017189130589e-06
Slfn14,3,2.252348261224761e-06,0.2824658071648924,0.0003576540028164053
Nek6,3,6.5497015222165045e-06,0.2785069311009135,1.61933840907986e-05
Jade3,3,2.5701268288408607e-06,0.2598062882673725,5.6855788600065105e-06
Adamts8,3,1.4466018993916937e-05,0.2535781364294071,4.9631470625274235e-06
Tmem198,3,0.000716723122423027,0.2892198497522637,2.6052698996230035e-05
Dram1,3,0.00048401158561039276,0.3302475943455633,0.00015842952084391547
Osbpl10,3,5.927446439062729e-05,0.29091349312632286,2.383998385073941e-05
Snx10,3,1.0654752065843107e-05,0.23335059006601452,1.3849278398719359e-06
Acot7,3,6.49017672193576e-05,0.2892499204374116,0.00044735008384568994
Acot9,3,7.503496181053284e-06,0.2584786523057721,1.335224893450727e-05
Mdfic,3,3.0571619605447436e-06,0.27544611235317085,2.291894404291386e-05
Clec4a2,3,3.4537288129458265e-07,0.2786743198203972,1.7282588148877513e-05
Vkorc1l1,3,1.6146400094961713e-05,0.2787022375042101,3.703665992069731e-05
Tmem107,3,0.00024318039134270665,0.27115065641004144,8.360513553106388e-06
Sema3c,3,7.631021040702731e-07,0.2627756432197058,5.229832696813607e-06
Dhrs9,3,0.0,0.2498657925962839,6.111331334049255e-06
Tmbim1,3,1.2596894198700944e-05,0.2565715885610094,1.5406718079831313e-06
Klf16,3,8.801963520750159e-05,0.26939147233146366,0.00010851678764999212
Nab2,3,1.2066906818358347e-06,0.2832999729905321,2.5552071719900874e-05
Dnaaf5,3,0.00023254426638483238,0.2932439901725546,0.00010821914654718595
Pcdh18,3,0.0005487682931332592,0.27814494448780497,1.217763818735879e-05
Poglut3,3,6.960981147356558e-06,0.24467948414837512,4.013857899692218e-06
Exo5,3,1.0970770559410828e-05,0.2727189231219513,2.1155687645515565e-05
Wwc3,3,7.771759149139089e-06,0.26117214933975075,1.7265373305566812e-05
Cox7a2l,3,1.8763875913286064e-06,0.2722385492481676,0.0001028360999681082
Hemgn,3,1.4719346545481018e-05,0.2531167077396984,4.025826385270702e-06
Phldb1,3,8.863902584396505e-05,0.24409982756576512,1.731180594079863e-05
Stard3nl,3,8.238583736963861e-06,0.2550426966233063,3.160533133123838e-06
Prss36,3,9.82416266996476e-06,0.2749017524473345,1.0951018816314203e-05
Bend4,3,9.335354643475407e-06,0.27067578660897307,1.1059665858317977e-05
Ift43,3,2.2841917870611426e-05,0.2828103827149563,0.0003466973396523397
Ccdc88b,3,8.43355291852447e-07,0.26134389241587835,5.777174977874539e-06
Ubald1,3,8.280816011409894e-06,0.3148846332503707,9.504661943902873e-05
Akip1,3,4.195775528965735e-05,0.30487734079638634,5.7696919949944535e-05
Ankrd50,3,0.0007234163529474159,0.2402630395342452,2.972004119398274e-06
Cmas,3,2.0908299980812706e-05,0.24700397183406064,3.319989085611664e-06
Nnat,3,3.58295210882558e-05,0.2877242460199633,5.815943571061671e-05
Fads3,3,6.0368247651129e-06,0.2558636746773683,7.409785537449471e-06
Rai14,3,4.149986626117772e-05,0.27845117953828696,0.0004968490799699097
Adam8,3,8.141428191413579e-07,0.27522810988989166,1.2566017206534262e-05
Tasor2,3,2.5721151812063616e-06,0.27971101294661427,5.847144008855785e-05
Tgif2,3,0.0,0.2974134845806099,5.247241695915302e-05
B4galnt4,3,8.730582240495114e-07,0.21545893237043257,1.327939486265953e-07
Iqcf1,3,1.5137069875405257e-05,0.2228814080088948,2.6492924364908906e-07
Steap1,3,7.520705728090754e-06,0.26566135740708796,6.906800284467964e-06
